normalized_number,name,category,source,city,url,source_confidence
+78007002929,Банк Вологжанин,bank,official_whitelist,,,0.70
+78007003000,"Банки в Екатеринбурге - адреса, телефоны и отзывы",bank,spravker,ekb,https://ekaterinburg.spravker.ru/banki/,0.70
+78007003030,Абсолют Банк,bank,official_whitelist,,,0.70
+78007003131,Банк Славия,bank,official_whitelist,,,0.70
+78007003232,Банк Века,bank,official_whitelist,,,0.70
+78007003333,Нейва,bank,official_whitelist,,,0.70
+78007003434,Банк Резерв,bank,official_whitelist,,,0.70
+78007003535,Банк Сибирь,bank,official_whitelist,,,0.70
+78007003636,Банк СДМ,bank,official_whitelist,,,0.70
+78007003737,Банк Норвик,bank,official_whitelist,,,0.70
+78007003838,Банк Аверс,bank,official_whitelist,,,0.70
+78007003939,Банк Образование,bank,official_whitelist,,,0.70
+78007004004,Ренессанс Кредит,bank,official_whitelist,,,0.70
+78007004040,Агропромкредит,bank,official_whitelist,,,0.70
+78007004141,Металлинвестбанк,bank,official_whitelist,,,0.70
+78007004440,Таврический Банк,bank,official_whitelist,,,0.70
+78007004444,Кредит Европа Банк,bank,official_whitelist,,,0.70
+78007004591,Кредит Москва,bank,official_whitelist,,,0.70
+78007005050,Транскапиталбанк,bank,official_whitelist,,,0.70
+78007005417,"Банки в Екатеринбурге - адреса, телефоны и отзывы",bank,spravker,ekb,https://ekaterinburg.spravker.ru/banki/,0.70
+78007005555,Еврофинанс Моснарбанк,bank,official_whitelist,,,0.70
+78007006003,Газпромбанк,bank,official_whitelist,,,0.70
+78007006060,Банк Санкт-Петербург,bank,official_whitelist,,,0.70
+78007006666,Национальный Стандарт,bank,official_whitelist,,,0.70
+78007007001,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78007007010,ЮниКредит Банк,bank,official_whitelist,,,0.70
+78007007070,Локо-Банк,bank,official_whitelist,,,0.70
+78007007535,Райффайзенбанк,bank,official_whitelist,,,0.70
+78007007590,"Банки в Казани - адреса, телефоны и отзывы",bank,spravker,kzn,https://kazan.spravker.ru/banki/,0.70
+78007007609,"Банки в Уфе - адреса, телефоны и отзывы",bank,spravker,ufa,https://ufa.spravker.ru/banki/,0.70
+78007007700,МИБ,bank,official_whitelist,,,0.70
+78007007716,"Банки в Москве - адреса, телефоны и отзывы",bank,spravker,msk,https://msk.spravker.ru/banki/,0.70
+78007007777,Дельтакредит,bank,official_whitelist,,,0.70
+78007007858,Совкомбанк,bank,official_whitelist,,,0.70
+78007008006,ВТБ,bank,official_whitelist,,,0.70
+78007008070,ОТП Банк,bank,official_whitelist,,,0.70
+78007008080,Банк Зенит,bank,official_whitelist,,,0.70
+78007008783,"Банки в Челябинске - адреса, телефоны и отзывы",bank,spravker,chelyabinsk,https://chelyabinsk.spravker.ru/banki/,0.70
+78007008888,Бинбанк,bank,official_whitelist,,,0.70
+78007008980,Ситибанк,bank,official_whitelist,,,0.70
+78007009090,Кузнецкий Банк,bank,official_whitelist,,,0.70
+78007009100,Восточный,bank,official_whitelist,,,0.70
+78007009567,Сбербанк,bank,official_whitelist,,,0.70
+78007009970,Сбербанк Бизнес,bank,official_whitelist,,,0.70
+78007552550,Тинькофф,bank,official_whitelist,,,0.70
+78007750555,"Банки в Челябинске - адреса, телефоны и отзывы",bank,spravker,chelyabinsk,https://chelyabinsk.spravker.ru/banki/,0.70
+78007751376,"Банки в Екатеринбурге - адреса, телефоны и отзывы",bank,spravker,ekb,https://ekaterinburg.spravker.ru/banki/,0.70
+78007755606,"Банки в Екатеринбурге - адреса, телефоны и отзывы",bank,spravker,ekb,https://ekaterinburg.spravker.ru/banki/,0.70
+78007758686,"Банки в Челябинске - адреса, телефоны и отзывы",bank,spravker,chelyabinsk,https://chelyabinsk.spravker.ru/banki/,0.70
+78007777001,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78103003003,Совкомбанк,bank,official_whitelist,,,0.70
+78122325322,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78122431646,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78122447343,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78122447609,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78122449440,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78123099361,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78123138848,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78123155758,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78123261326,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78123261340,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78123261404,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78123261411,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78123261450,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78123261488,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78123300505,Банк Санкт-Петербург,bank,official_whitelist,,,0.70
+78123344343,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78124492121,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78124560816,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78124560818,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78124560819,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78124560820,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78124985515,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78125094321,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78126306363,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78126777778,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78127150191,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78127186800,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78127219900,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78127219901,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78129405556,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78129525265,"Банки в Санкт-Петербурге - адреса, телефоны и отзывы",bank,spravker,spb,https://spb.spravker.ru/banki/,0.70
+78412231074,ООО &quot;Купец&quot; Пенза (ИНН 5837054427) адрес и телефон,bank,rusprofile,,https://www.rusprofile.ru/id/146792,0.70
+78432022526,"Банки в Казани - адреса, телефоны и отзывы",bank,spravker,kzn,https://kazan.spravker.ru/banki/,0.70
+78432101818,"Банки в Казани - адреса, телефоны и отзывы",bank,spravker,kzn,https://kazan.spravker.ru/banki/,0.70
+78432218506,"Банки в Казани - адреса, телефоны и отзывы",bank,spravker,kzn,https://kazan.spravker.ru/banki/,0.70
+78432316005,"Банки в Казани - адреса, телефоны и отзывы",bank,spravker,kzn,https://kazan.spravker.ru/banki/,0.70
+78432316033,"Банки в Казани - адреса, телефоны и отзывы",bank,spravker,kzn,https://kazan.spravker.ru/banki/,0.70
+78432368792,"Банки в Казани - адреса, телефоны и отзывы",bank,spravker,kzn,https://kazan.spravker.ru/banki/,0.70
+78432369435,"Банки в Казани - адреса, телефоны и отзывы",bank,spravker,kzn,https://kazan.spravker.ru/banki/,0.70
+78432380174,"Банки в Казани - адреса, телефоны и отзывы",bank,spravker,kzn,https://kazan.spravker.ru/banki/,0.70
+78432991111,"Банки в Казани - адреса, телефоны и отзывы",bank,spravker,kzn,https://kazan.spravker.ru/banki/,0.70
+78435205100,"Банки в Казани - адреса, телефоны и отзывы",bank,spravker,kzn,https://kazan.spravker.ru/banki/,0.70
+78435205420,"Банки в Казани - адреса, телефоны и отзывы",bank,spravker,kzn,https://kazan.spravker.ru/banki/,0.70
+78435205842,"Банки в Казани - адреса, телефоны и отзывы",bank,spravker,kzn,https://kazan.spravker.ru/banki/,0.70
+78435610838,"Банки в Казани - адреса, телефоны и отзывы",bank,spravker,kzn,https://kazan.spravker.ru/banki/,0.70
+78435610848,"Банки в Казани - адреса, телефоны и отзывы",bank,spravker,kzn,https://kazan.spravker.ru/banki/,0.70
